name,,,,,
baileys original (0.8 units),alcohol,ian,"Bring the spirit of Ireland to any celebration with Baileys Irish Cream Liqueur. Our 34 proof liqueur is the perfect marriage of premium Irish dairy cream and a unique chocolate blend for a decadent taste. Sold in 180 countries*, Baileys signature Irish blend ranks as the world’s number one selling liqueur and cream liqueur brand (Impact Magazine, Feb 2011). The blend of spirits and whiskey uniquely preserves the classic taste of the Irish cream and is perfect in coffee or in a hot chocolate. Simply pour over ice cream for an indulgent dessert. Includes one 34 proof 750 mL bottle of Original Irish Cream Liqueur. Please drink responsibly.","5.0 out of 5 starsTruly The Original
February 2, 2018
It says the original on the bottle as Bailey's was first sold in the early 1970's and you know your talking about a great liqueur when within a generation Irish Cream Liqueur is now it's own section at the drink store. Blending Irish cream with, Old Middleton Irish whiskey and chocolate give Bailey's its smooth taste which is still right up there among the best Irish cream liqueurs you can buy.",
baileys® chocolat luxe,alcohol,ian,"Rich and creamy
With sumptuous layers of flavour
Dark Belgian chocolate, Irish whiskey, cream and Madagascan vanilla combine in a luxurious and velvety experience","5.0 out of 5 starssimply delicious
30 June 2016
Verified Purchase
If you enjoy Bailey's and you're a fan of chocolate, you'll probably really enjoy this liqueur. It's delicious and rich in flavour, with a smooth and creamy texture.

While it's not the sort of thing I'd want to drink every day, this is perfect for special occasions (Christmas) or as a gift. It comes in a deluxe bottle, and looks very decorative.

You get 500ml for about £15. This is expensive, when compared to standard Bailey's and the other flavoured Bailey's. For example, a 1lt bottle of orange Bailey's costs approx. £15 ... meaning that this chocolate flavoured drink is twice as expensive!

Regardless of the cost, it's an extremely tasty liqueur - and I recommend it (for anyone who enjoys a rich chocolate flavour).
9 people found this helpful
Helpful
Comment Report abuse
	M. Hubbard
2.0 out of 5 starsBottle is smaller than you think--BEWARE
12 December 2017
Verified Purchase
Be advised that the size of this bottle is about a third of the regular size of Baileys bottle. Im sure the Ltr is shown but if you are grabbing it for Xmas gift it can look a bit silly as its pretty small.",
baileys® coffee irish cream liqueur,alcohol,ian,Ireland- Coffee flavors are blended with Baileys Original Irish Cream keeping the award-winning recipe yet complementing it with the added taste of coffee. There is now a whole new dimension to the Bailey's experience.,"★★★★★
★★★★★ 5 out of 5 stars.	· 5 years ago  
Perfect Size
This is just the right size for gifting. AND who doesn't like a little Bailey's in their holiday nog.

✔ Yes, I recommend this product.",
baileys® orange truffle,alcohol,ian,Some things are just meant to be together. Like our delicious blend of Original Irish Cream with rich orange truffle flavour. What more could you ask for?,"1.0 out of 5 starsVery very dissapointed with an obvious new recipe with now more milk less cream.
5 March 2017
Well, this has been my favourite drink since it came out my last bottle was Xmas and thick and delicious but today my hubby kindly bought me a litre from Tesco and OMG it poorS like water, tastes like they've used saccharine instead of sugar and boy, does it leave the same taste in your mouth almost immediately as does saccharine. After it being my no 1, I will never have it again and will poor the rest down the toilet where it belongs.
One person found this helpful
Helpful
Comment Report abuse
	Dr Singh
1.0 out of 5 starsit's got to be the worst drink I have EVER had
22 January 2016
Tried the Orange Truffle Irish Liqueur , it's got to be the worst drink I have EVER had , the taste was abhorrent, left a nasty after taste and felt sick .. and had to purchase the original brand irish liqeur to compensate . Called the helpline on bottle but they didn't want to help ..'Tough ' ... so it'll be a giveaway then to friends , anyone who needs a freebie !",
baileys® original irish cream liqueur,alcohol,ian,"Creamy taupe color. Cream and spice with a breath of whisky in the nose. A very smooth, creamy entry leads to a rich, bittersweet palate of fresh cream, roasted nuts, subtle brown spices, and pale malt whiskey. Fantastically balanced and delicious.(tastings.com)","    5
Bailey's Irish Cream Delivered
Posted by Social Drinker on 16th Jan 2019

Delivered on time, and in tact. We're pleased! (then it went on sale 2 weeks later...)",
baileys® original irish cream,alcohol,ian,"Creamy taupe color. Cream and spice with a breath of whisky in the nose. A very smooth, creamy entry leads to a rich, bittersweet palate of fresh cream, roasted nuts, subtle brown spices, and pale malt whiskey. Fantastically balanced and delicious.(tastings.com)","    5
Bailey's Irish Cream Delivered
Posted by Social Drinker on 16th Jan 2019

Delivered on time, and in tact. We're pleased! (then it went on sale 2 weeks later...)",Same as previous
baileys® pumpkin spice,alcohol,ian,"Ireland- Featuring delicious tasting notes of luxurious pumpkin, sweet cinnamon, and baking spices with hints of vanilla and coffee. Mix with bourbon for a perfect fall cocktail, or whip up a warm pumpkin spice latte by adding to coffee.","★★★★★
★★★★★ 5 out of 5 stars.	· 7 months ago  
Great With Coffee
Bailey’s pumpkin spice is great, reminds me of all the flavors that go with the Fall season.

✔ Yes, I recommend this product.",
baileys®,alcohol,ian,"Creamy taupe color. Cream and spice with a breath of whisky in the nose. A very smooth, creamy entry leads to a rich, bittersweet palate of fresh cream, roasted nuts, subtle brown spices, and pale malt whiskey. Fantastically balanced and delicious.(tastings.com)","    5
Bailey's Irish Cream Delivered
Posted by Social Drinker on 16th Jan 2019

Delivered on time, and in tact. We're pleased! (then it went on sale 2 weeks later...)",
bell's® original blended scotch whisky,alcohol,ian,"The United Kingdom's most popular blended Scotch whisky, this is the standard release of Bell's Original, with notes of fresh herbs on the nose with cereal sweetness on the palate.","Earthy blend
Bells is quite earthy and different from other blends. Savoury compared to Whyte and Mackay or grants. Cheap and cheerful. Don't understand the hate for it.

22nd March 2019

Not the same
This not meant to be silly....but i like Bells whiskey...usually before my evening meal. But as you can see i am at moment in Spain. I have great difficulty in getting the whisky in the ...glass bottle. Usually only from Iceland. But i can get it in the plastic bottle. I have great problem with this...as it simply does not smell or taste the same...am i wrong !!!

16th March 2019

Bells - no longer ""8 Years"" ???
I have been drinking Bells 8 Year Old as my standard blend for decades. It has always been my yardstick for all other 'standard' blends. However I have just realised that the ""8 Years"" tag on the label has dis-appeared. It may be my imagination, but I also sense that some of the richness and the nose has gone with it. Anybody else noticed this?",
bergamot bitters,alcohol,ian,"Small Batch Bitters Handcrafted in the Heart of Los Angeles
Flavor Profile: Bergamot is a variety of sour orange, with a fragrant oil most notably used to flavor Earl Grey Tea. These bitters combine organic Bergamot Oil with Sweet and Bitter Orange, Cardamom, Cinnamon, Summit Hops and other herbs and spices.
Mixing Notes: Perfect for clear spirits such as Gin, Vodka or Pisco. Try in your favorite Martini.
Size: 4 oz Bottle","5.0 out of 5 starsAwesome product!
January 22, 2019
Verified Purchase
These bitters are awesome! I used them to make a modified bees knees cocktail to try to evoke earl grey flavors without using the tea itself and it worked out great. There were some stock/shipping difficulties with my order but the company was so helpful and kind in getting it all straightened out. Thank you again!!
",
